cause,effect,nonident_cause,rescue_nodes,n_rescue_nodes
fnr,sucA,cross_scc_blocked,fnr,1
fnr,sucB,cross_scc_blocked,fnr,1
fnr,sucC,cross_scc_blocked,fnr,1
fnr,sucD,cross_scc_blocked,fnr,1
fnr,tap,cross_scc_blocked,fliA|fnr,2
fnr,tar,cross_scc_blocked,fliA|fnr,2
fnr,tdcA,cross_scc_blocked,fnr,1
fnr,tdcB,cross_scc_blocked,fnr,1
fnr,tdcC,cross_scc_blocked,fnr,1
cpxR,ung,cross_scc_blocked,cpxR|fnr,2
fnr,tdcD,cross_scc_blocked,fnr,1
fnr,tdcE,cross_scc_blocked,fnr,1
fnr,tdcF,cross_scc_blocked,fnr,1
fnr,tdcG,cross_scc_blocked,fnr,1
fnr,thrA,cross_scc_blocked,fnr,1
fnr,tpx,cross_scc_blocked,fnr,1
fnr,trmD,cross_scc_blocked,fnr,1
fnr,ubiA,cross_scc_blocked,fnr,1
fnr,ubiC,cross_scc_blocked,fnr,1
fnr,ung,cross_scc_blocked,cpxR|fnr,2
cpxR,xylE,cross_scc_blocked,cpxR,1
fnr,upp,cross_scc_blocked,fnr,1
fnr,uraA,cross_scc_blocked,fnr|rpoD,2
fnr,uxaA,cross_scc_blocked,fnr,1
fnr,uxaC,cross_scc_blocked,fnr,1
fnr,viaA,cross_scc_blocked,fnr|rpoS,2
fnr,xdhA,cross_scc_blocked,fnr,1
fnr,xdhB,cross_scc_blocked,fnr|rpoN,2
fnr,xdhC,cross_scc_blocked,fnr|rpoN,2
fnr,ybdN,cross_scc_blocked,fnr,1
fnr,ybdZ,cross_scc_blocked,fnr,1
cpxR,yacH,cross_scc_blocked,cpxR|rob,2
fnr,ycaC,cross_scc_blocked,fnr,1
fnr,ychO,cross_scc_blocked,fnr|rpoD,2
fnr,ydeJ,cross_scc_blocked,fnr|rpoD,2
fnr,ydhT,cross_scc_blocked,fnr,1
fnr,ydhU,cross_scc_blocked,fnr,1
fnr,ydhV,cross_scc_blocked,fnr,1
fnr,ydhW,cross_scc_blocked,fnr,1
fnr,ydhX,cross_scc_blocked,fnr,1
fnr,ydhY,cross_scc_blocked,fnr,1
fnr,yecR,cross_scc_blocked,fnr,1
cpxR,yaiW,cross_scc_blocked,cpxR|rpoE,2
fnr,yeiL,cross_scc_blocked,fnr,1
fnr,yfcZ,cross_scc_blocked,fnr,1
fnr,yibN,cross_scc_blocked,fnr,1
fnr,ymjE,cross_scc_blocked,fnr,1
fnr,ynfE,cross_scc_blocked,fnr,1
fnr,ynfF,cross_scc_blocked,fnr,1
fnr,ynfG,cross_scc_blocked,fnr,1
fnr,ynfH,cross_scc_blocked,fnr,1
fnr,ysgA,cross_scc_blocked,fnr|rpoD,2
fnr,ytfE,cross_scc_blocked,fnr,1
cpxR,yccA,cross_scc_blocked,cpxR|rpoD,2
fnr,zwf,cross_scc_blocked,fnr,1
gadE,adiC,cross_scc_blocked,gadE,1
gadE,aslB,cross_scc_blocked,gadE,1
gadE,cadA,cross_scc_blocked,gadE,1
gadE,cadB,cross_scc_blocked,gadE,1
gadE,cyoA,cross_scc_blocked,gadE,1
gadE,cyoB,cross_scc_blocked,gadE,1
gadE,cyoC,cross_scc_blocked,gadE,1
gadE,cyoD,cross_scc_blocked,gadE,1
gadE,cyoE,cross_scc_blocked,gadE,1
cpxR,yddG,cross_scc_blocked,cpxR|rpoS,2
gadE,dctR,cross_scc_blocked,gadE,1
gadE,fabZ,cross_scc_blocked,gadE,1
gadE,fliC,cross_scc_blocked,gadE,1
gadE,gadA,cross_scc_blocked,gadE,1
gadE,gadB,cross_scc_blocked,gadE,1
gadE,gadC,cross_scc_blocked,gadE,1
gadE,gadE,self_loop,,0
gadE,gadW,two_cycle,gadE,1
gadE,gadX,two_cycle,gadE,1
gadE,gltB,cross_scc_blocked,gadE,1
cpxR,ydeE,cross_scc_blocked,cpxR,1
gadE,gltD,cross_scc_blocked,gadE,1
gadE,gltF,cross_scc_blocked,gadE,1
gadE,gnd,cross_scc_blocked,gadE,1
gadE,hdeA,cross_scc_blocked,gadE,1
gadE,hdeB,cross_scc_blocked,gadE,1
gadE,hdeD,cross_scc_blocked,gadE,1
gadE,lpxA,cross_scc_blocked,gadE,1
gadE,lpxD,cross_scc_blocked,gadE,1
gadE,lrp,same_scc_long,gadE,1
gadE,mdtE,cross_scc_blocked,gadE,1
cpxR,yebE,cross_scc_blocked,cpxR|rpoD,2
gadE,mdtF,cross_scc_blocked,gadE,1
gadE,purA,cross_scc_blocked,gadE,1
gadE,rcsA,same_scc_long,gadE,1
gadE,skp,cross_scc_blocked,gadE,1
gadE,slp,cross_scc_blocked,gadE,1
gadE,yhiD,cross_scc_blocked,gadE,1
gadE,yhiM,cross_scc_blocked,gadE,1
gadE,yjbQ,cross_scc_blocked,gadE,1
gadE,yjbR,cross_scc_blocked,gadE|lrp,2
glcC,glcC,self_loop,,0
cpxR,yibN,cross_scc_blocked,cpxR,1
lldR,fadE,cross_scc_blocked,gadW|lldR,2
lldR,fadL,cross_scc_blocked,gadW|lldR,2
lldR,gadW,scc_edge_dissolved,lldR,1
lldR,glcD,cross_scc_blocked,gadW|lldR,2
lldR,lldD,cross_scc_blocked,gadW|lldR,2
lldR,lldP,cross_scc_blocked,gadW|lldR,2
lldR,lldR,self_loop,,0
lldR,lpxP,cross_scc_blocked,gadW|lldR|rpoE,3
putA,putA,self_loop,,0
puuR,puuR,self_loop,,0
flhC,fliP,cross_scc_blocked,flhC|fliZ,2
cpxR,yidQ,cross_scc_blocked,cpxR,1
rho,rho,self_loop,,0
rplD,rplD,self_loop,,0
rpoS,aceE,cross_scc_blocked,rpoS,1
rpoS,aceF,cross_scc_blocked,rpoS,1
rpoS,acnA,cross_scc_blocked,rpoS,1
rpoS,acs,cross_scc_blocked,rpoS,1
rpoS,actP,cross_scc_blocked,rpoS,1
rpoS,ada,cross_scc_blocked,rpoD|rpoS,2
rpoS,adhE,cross_scc_blocked,rpoS,1
rpoS,aidB,cross_scc_blocked,rpoS,1
cpxR,yncE,cross_scc_blocked,cpxR,1
rpoS,aldB,cross_scc_blocked,rpoS,1
rpoS,alkA,cross_scc_blocked,rpoD|rpoS,2
rpoS,alkB,cross_scc_blocked,rpoD|rpoS,2
rpoS,ansP,cross_scc_blocked,nac|rpoS,2
rpoS,appA,cross_scc_blocked,rpoS,1
rpoS,appB,cross_scc_blocked,rpoS,1
rpoS,appC,cross_scc_blocked,rpoS,1
rpoS,appX,cross_scc_blocked,rpoS,1
rpoS,appY,cross_scc_blocked,rpoS,1
rpoS,araF,cross_scc_blocked,rpoS,1
cpxR,yqjA,cross_scc_blocked,cpxR,1
rpoS,araG,cross_scc_blocked,rpoS,1
rpoS,araH,cross_scc_blocked,rpoS,1
rpoS,ariR,cross_scc_blocked,rpoS,1
rpoS,artI,cross_scc_blocked,rpoS,1
rpoS,artM,cross_scc_blocked,rpoS,1
rpoS,artP,cross_scc_blocked,rpoS,1
rpoS,artQ,cross_scc_blocked,rpoS,1
rpoS,asr,cross_scc_blocked,rpoS,1
rpoS,astA,cross_scc_blocked,rpoS,1
rpoS,astB,cross_scc_blocked,rpoS,1
cspA,gyrA,cross_scc_blocked,hns,1
rpoS,astC,cross_scc_blocked,rpoS,1
rpoS,astD,cross_scc_blocked,rpoS,1
rpoS,astE,cross_scc_blocked,rpoS,1
rpoS,baeR,cross_scc_blocked,cpxR|rpoS,2
rpoS,baeS,cross_scc_blocked,cpxR|rpoS,2
rpoS,blc,cross_scc_blocked,nac|rpoS,2
rpoS,bolA,same_scc_long,rpoS,1
rpoS,bsmA,cross_scc_blocked,lrp|rpoS,2
rpoS,btsT,cross_scc_blocked,rpoS,1
rpoS,btuF,cross_scc_blocked,rpoD|rpoS,2
cspA,hns,two_cycle,cspA,1
rpoS,cbpA,cross_scc_blocked,rpoS,1
rpoS,cbpM,cross_scc_blocked,rpoS,1
rpoS,cfa,cross_scc_blocked,rpoS,1
rpoS,cpxA,cross_scc_blocked,rpoS,1
rpoS,cpxR,same_scc_long,rpoS,1
rpoS,crr,cross_scc_blocked,rpoS,1
rpoS,csgA,cross_scc_blocked,rpoS,1
rpoS,csgB,cross_scc_blocked,rpoS,1
rpoS,csgC,cross_scc_blocked,rpoS,1
rpoS,csgD,same_scc_long,rpoS,1
matA,ecpA,cross_scc_blocked,fliZ|gadE|matA|rpoD,4
rpoS,csgE,cross_scc_blocked,rpoS,1
rpoS,csgF,cross_scc_blocked,rpoS,1
rpoS,csgG,cross_scc_blocked,rpoS,1
rpoS,csiE,cross_scc_blocked,rpoS,1
rpoS,csrA,same_scc_long,rpoS,1
rpoS,ddpA,cross_scc_blocked,rpoS,1
rpoS,ddpB,cross_scc_blocked,rpoS,1
rpoS,ddpC,cross_scc_blocked,rpoS,1
rpoS,ddpD,cross_scc_blocked,rpoS,1
rpoS,ddpF,cross_scc_blocked,rpoS,1
matA,flhC,same_scc_long,fliZ|gadE|matA,3
rpoS,ddpX,cross_scc_blocked,rpoS,1
rpoS,dgcC,cross_scc_blocked,csgD|rpoS,2
rpoS,dhaK,cross_scc_blocked,rpoS,1
rpoS,dhaL,cross_scc_blocked,nac|rpoS,2
rpoS,dhaM,cross_scc_blocked,nac|rpoS,2
rpoS,dhaR,cross_scc_blocked,nac|rpoS,2
rpoS,dinB,cross_scc_blocked,rpoD|rpoS,2
rpoS,dkgA,cross_scc_blocked,rpoS,1
rpoS,dmsD,cross_scc_blocked,rpoS,1
rpoS,dnaN,cross_scc_blocked,rpoS,1
matA,flhD,same_scc_long,fliZ|gadE|matA,3
rpoS,dps,cross_scc_blocked,rpoS,1
rpoS,ecnB,cross_scc_blocked,rpoS,1
rpoS,elaB,cross_scc_blocked,rpoS,1
rpoS,eno,cross_scc_blocked,rpoS,1
rpoS,envC,cross_scc_blocked,cra|rpoS,2
rpoS,epd,cross_scc_blocked,rpoS,1
rpoS,evgA,same_scc_long,rpoS,1
rpoS,evgS,cross_scc_blocked,rpoS,1
rpoS,fadL,cross_scc_blocked,rpoS,1
rpoS,fau,cross_scc_blocked,rpoS,1
matA,fliA,same_scc_long,fliZ|gadE|matA,3
rpoS,fbaA,cross_scc_blocked,rpoS,1
rpoS,fbaB,cross_scc_blocked,cra|rpoS,2
rpoS,folK,cross_scc_blocked,rpoS,1
rpoS,frdA,cross_scc_blocked,rpoS,1
rpoS,frdB,cross_scc_blocked,rpoS,1
rpoS,frdC,cross_scc_blocked,rpoS,1
rpoS,frdD,cross_scc_blocked,rpoS,1
rpoS,ftsA,cross_scc_blocked,rpoS,1
rpoS,ftsQ,cross_scc_blocked,rpoS,1
rpoS,ftsZ,cross_scc_blocked,rpoS,1
matA,fliC,cross_scc_blocked,fliZ|gadE|matA,3
rpoS,fumC,cross_scc_blocked,rpoS,1
rpoS,gabD,cross_scc_blocked,rpoS,1
rpoS,gabP,cross_scc_blocked,rpoS,1
rpoS,gabT,cross_scc_blocked,rpoS,1
rpoS,gadA,cross_scc_blocked,rpoS,1
rpoS,gadB,cross_scc_blocked,rpoS,1
rpoS,gadC,cross_scc_blocked,rpoS,1
rpoS,gadE,same_scc_long,rpoS,1
rpoS,gadW,same_scc_long,rpoS,1
rpoS,gadX,two_cycle,rpoS,1
flhC,fliQ,cross_scc_blocked,flhC|fliZ,2
matA,fliZ,same_scc_long,gadE|matA,2
rpoS,galE,cross_scc_blocked,rpoS,1
rpoS,galK,cross_scc_blocked,rpoS,1
rpoS,galM,cross_scc_blocked,rpoS,1
rpoS,galT,cross_scc_blocked,rpoS,1
rpoS,gapA,cross_scc_blocked,rpoS,1
rpoS,glaH,cross_scc_blocked,rpoS,1
rpoS,glgA,cross_scc_blocked,rpoS,1
rpoS,glgC,cross_scc_blocked,rpoS,1
rpoS,glgP,cross_scc_blocked,rpoS,1
rpoS,glgS,cross_scc_blocked,rpoS,1
matA,matA,self_loop,,0
rpoS,glk,cross_scc_blocked,rpoS,1
rpoS,glsA,cross_scc_blocked,rpoS,1
rpoS,gltB,cross_scc_blocked,rpoS,1
rpoS,gltD,cross_scc_blocked,rpoS,1
rpoS,gltF,cross_scc_blocked,rpoS,1
rpoS,gor,cross_scc_blocked,rpoS,1
rpoS,gpmA,cross_scc_blocked,rpoS,1
rpoS,gpmM,cross_scc_blocked,rpoS,1
rpoS,gyrB,cross_scc_blocked,rpoS,1
rpoS,hchA,cross_scc_blocked,rpoS,1
matA,tcyJ,cross_scc_blocked,fliZ|gadE|matA,3
rpoS,hdeA,cross_scc_blocked,rpoS,1
rpoS,hdeB,cross_scc_blocked,rpoS,1
rpoS,hdeD,cross_scc_blocked,rpoS,1
rpoS,hdfR,same_scc_long,rpoS,1
rpoS,hmp,cross_scc_blocked,rpoS,1
rpoS,hofM,cross_scc_blocked,crp|rpoS,2
rpoS,hofN,cross_scc_blocked,crp|rpoS,2
rpoS,hofO,cross_scc_blocked,crp|rpoS,2
rpoS,hofP,cross_scc_blocked,crp|rpoS,2
rpoS,htrE,cross_scc_blocked,rpoS,1
rpoE,ahpF,cross_scc_blocked,rpoE,1
rpoS,hyaA,cross_scc_blocked,rpoS,1
rpoS,hyaB,cross_scc_blocked,rpoS,1
rpoS,hyaC,cross_scc_blocked,rpoS,1
rpoS,hyaD,cross_scc_blocked,rpoS,1
rpoS,hyaE,cross_scc_blocked,rpoS,1
rpoS,hyaF,cross_scc_blocked,rpoS,1
rpoS,ihfA,same_scc_long,rpoS,1
rpoS,ihfB,same_scc_long,rpoS,1
rpoS,ilvY,cross_scc_blocked,rpoD|rpoS,2
rpoS,insC5,cross_scc_blocked,lrp|rpoS,2
rpoE,apaG,cross_scc_blocked,fis|rpoE,2
rpoS,katE,cross_scc_blocked,rpoS,1
rpoS,kbp,cross_scc_blocked,cpxR|rpoS,2
rpoS,lhgD,cross_scc_blocked,rpoS,1
rpoS,lpd,cross_scc_blocked,rpoS,1
rpoS,lsrA,cross_scc_blocked,rpoS,1
rpoS,lsrB,cross_scc_blocked,rpoS,1
rpoS,lsrC,cross_scc_blocked,rpoS,1
rpoS,lsrD,cross_scc_blocked,rpoS,1
rpoS,lsrF,cross_scc_blocked,rpoS,1
rpoS,lsrG,cross_scc_blocked,rpoS,1
rpoE,apaH,cross_scc_blocked,fis|rpoE,2
rpoS,luxS,cross_scc_blocked,rpoS,1
rpoS,mdtA,cross_scc_blocked,cpxR|rpoS,2
rpoS,mdtB,cross_scc_blocked,cpxR|rpoS,2
rpoS,mdtC,cross_scc_blocked,cpxR|rpoS,2
rpoS,mdtD,cross_scc_blocked,rpoS,1
rpoS,mdtE,cross_scc_blocked,rpoS,1
rpoS,mdtF,cross_scc_blocked,rpoS,1
rpoS,metK,cross_scc_blocked,rpoS,1
rpoS,mglA,cross_scc_blocked,rpoS,1
rpoS,mglB,cross_scc_blocked,rpoS,1
rpoE,bacA,cross_scc_blocked,cpxR|rpoE,2
rpoS,mglC,cross_scc_blocked,rpoS,1
rpoS,mlrA,same_scc_long,rpoS,1
rpoS,mnmG,cross_scc_blocked,rpoS,1
rpoS,mpl,cross_scc_blocked,rpoS,1
rpoS,mtn,cross_scc_blocked,rpoS,1
rpoS,murP,cross_scc_blocked,rpoS,1
rpoS,murQ,cross_scc_blocked,rpoS,1
rpoS,murR,cross_scc_blocked,rpoD|rpoS,2
rpoS,mutS,cross_scc_blocked,rpoS,1
rpoS,narU,cross_scc_blocked,rpoS,1
rpoE,bamC,cross_scc_blocked,rpoD|rpoE,2
rpoS,nhaA,cross_scc_blocked,rpoS,1
rpoS,nhaR,cross_scc_blocked,rpoS,1
rpoS,ompF,cross_scc_blocked,rpoS,1
rpoS,ompN,cross_scc_blocked,rpoS,1
rpoS,osmB,cross_scc_blocked,rpoS,1
rpoS,osmC,cross_scc_blocked,rpoS,1
rpoS,osmE,cross_scc_blocked,rpoS,1
rpoS,osmF,cross_scc_blocked,rpoH|rpoS,2
rpoS,osmY,cross_scc_blocked,rpoS,1
rpoS,oxyR,same_scc_long,rpoS,1
rpoE,bamE,cross_scc_blocked,cpxR|rpoE,2
rpoS,pabA,cross_scc_blocked,rpoD|rpoS,2
rpoS,patA,cross_scc_blocked,rpoS,1
rpoS,patD,cross_scc_blocked,nac|rpoS,2
rpoS,pcnB,cross_scc_blocked,rpoS,1
rpoS,pdeC,cross_scc_blocked,rpoS,1
rpoS,pdeR,cross_scc_blocked,rpoS,1
rpoS,pdhR,cross_scc_blocked,rpoS,1
rpoS,pfkA,cross_scc_blocked,rpoS,1
rpoS,pfkB,cross_scc_blocked,rpoS,1
rpoS,pgi,cross_scc_blocked,rpoS,1
rpoE,bhsA,cross_scc_blocked,rpoE,1
rpoS,pgk,cross_scc_blocked,rpoS,1
rpoS,phoU,cross_scc_blocked,rpoS,1
rpoS,phr,cross_scc_blocked,rpoD|rpoS,2
rpoS,poxB,cross_scc_blocked,rpoS,1
rpoS,pphA,cross_scc_blocked,rpoH|rpoS,2
rpoS,ppk,cross_scc_blocked,lrp|rpoS,2
rpoS,ppx,cross_scc_blocked,lrp|rpoS,2
rpoS,pqiA,cross_scc_blocked,rpoS,1
rpoS,pqiB,cross_scc_blocked,rpoS,1
rpoS,pqiC,cross_scc_blocked,rpoS,1
flhC,fliR,cross_scc_blocked,flhC|fliZ,2
rpoE,clpX,cross_scc_blocked,rpoE,1
rpoS,proP,cross_scc_blocked,rpoS,1
rpoS,proV,cross_scc_blocked,rpoS,1
rpoS,proW,cross_scc_blocked,rpoS,1
rpoS,proX,cross_scc_blocked,rpoS,1
rpoS,pstA,cross_scc_blocked,rpoS,1
rpoS,pstB,cross_scc_blocked,rpoS,1
rpoS,pstC,cross_scc_blocked,rpoS,1
rpoS,pstS,cross_scc_blocked,rpoS,1
rpoS,puuA,cross_scc_blocked,rpoS,1
rpoS,puuB,cross_scc_blocked,rpoS,1
rpoE,degP,cross_scc_blocked,rpoE,1
rpoS,puuC,cross_scc_blocked,rpoS,1
rpoS,puuD,cross_scc_blocked,rpoS,1
rpoS,puuE,cross_scc_blocked,rpoS,1
rpoS,puuP,cross_scc_blocked,rpoS,1
rpoS,puuR,cross_scc_blocked,rpoS,1
rpoS,pykA,cross_scc_blocked,rpoS,1
rpoS,pykF,cross_scc_blocked,rpoS,1
rpoS,ravA,cross_scc_blocked,fnr|rpoS,2
rpoS,recF,cross_scc_blocked,rpoS,1
rpoS,rhaR,cross_scc_blocked,rpoS,1
rpoE,dsbC,cross_scc_blocked,rpoE,1
rpoS,rhaS,cross_scc_blocked,rpoS,1
rpoS,rpoE,same_scc_long,rpoS,1
rpoS,rpoH,same_scc_long,rpoS,1
rpoS,rraA,cross_scc_blocked,rpoD|rpoS,2
rpoS,rsd,cross_scc_blocked,rpoS,1
rpoS,rseA,cross_scc_blocked,rpoS,1
rpoS,rseB,cross_scc_blocked,rpoS,1
rpoS,rseC,cross_scc_blocked,rpoS,1
rpoS,rseD,cross_scc_blocked,rpoS,1
rpoS,rsmG,cross_scc_blocked,rpoD|rpoS,2
rpoE,eptB,cross_scc_blocked,rpoE,1
rpoS,setA,cross_scc_blocked,rpoS,1
rpoS,sgrT,cross_scc_blocked,rpoS,1
rpoS,sodC,cross_scc_blocked,nac|rpoS,2
rpoS,sohB,cross_scc_blocked,rpoS,1
rpoS,speB,cross_scc_blocked,rpoS,1
rpoS,speC,cross_scc_blocked,crp|rpoS,2
rpoS,speG,cross_scc_blocked,gadX|rpoS,2
rpoS,sra,cross_scc_blocked,rpoS,1
rpoS,ssrS,cross_scc_blocked,rpoS,1
rpoS,sucA,cross_scc_blocked,rpoS,1
rpoE,fabZ,cross_scc_blocked,rpoE,1
rpoS,sucB,cross_scc_blocked,rpoS,1
rpoS,sucC,cross_scc_blocked,rpoS,1
rpoS,sucD,cross_scc_blocked,rpoS,1
rpoS,talA,cross_scc_blocked,rpoS,1
rpoS,tam,cross_scc_blocked,rpoS,1
rpoS,tktB,cross_scc_blocked,rpoS,1
rpoS,tolC,cross_scc_blocked,rpoS,1
rpoS,topA,cross_scc_blocked,rpoS,1
rpoS,tpiA,cross_scc_blocked,rpoS,1
rpoS,treA,cross_scc_blocked,lrp|rpoS,2
rpoE,fadM,cross_scc_blocked,rpoE,1
rpoS,uspB,cross_scc_blocked,rpoS,1
rpoS,viaA,cross_scc_blocked,fnr|rpoS,2
rpoS,wrbA,cross_scc_blocked,rpoS,1
rpoS,xapA,cross_scc_blocked,rpoS,1
rpoS,xapB,cross_scc_blocked,rpoS,1
rpoS,xthA,cross_scc_blocked,rpoS,1
rpoS,yadS,cross_scc_blocked,rpoD|rpoS,2
rpoS,yadV,cross_scc_blocked,rpoS,1
rpoS,yafN,cross_scc_blocked,rpoS,1
rpoS,yafO,cross_scc_blocked,rpoS,1
rpoE,ftnB,cross_scc_blocked,rpoE,1
rpoS,yafP,cross_scc_blocked,rpoD|rpoS,2
rpoS,ybaT,cross_scc_blocked,gadX|rpoS,2
rpoS,ybgA,cross_scc_blocked,lrp|rpoS,2
rpoS,ybiI,cross_scc_blocked,lrp|rpoS,2
rpoS,ybjP,cross_scc_blocked,nac|rpoS,2
rpoS,yccJ,cross_scc_blocked,csgD|rpoS,2
rpoS,ycgZ,cross_scc_blocked,rpoS,1
rpoS,yciE,cross_scc_blocked,rpoS,1
rpoS,yciF,cross_scc_blocked,rpoS,1
rpoS,yciG,cross_scc_blocked,rpoS,1
rpoE,fusA,cross_scc_blocked,dksA|rpoE,2
rpoS,yciT,cross_scc_blocked,lrp|rpoS,2
rpoS,yciZ,cross_scc_blocked,rpoS,1
rpoS,ydbK,cross_scc_blocked,rpoS,1
rpoS,ydcS,cross_scc_blocked,nac|rpoS,2
rpoS,ydcT,cross_scc_blocked,nac|rpoS,2
rpoS,ydcU,cross_scc_blocked,nac|rpoS,2
rpoS,ydcV,cross_scc_blocked,nac|rpoS,2
rpoS,yddG,cross_scc_blocked,cpxR|rpoS,2
rpoS,ydhT,cross_scc_blocked,rpoS,1
rpoS,ydhU,cross_scc_blocked,rpoS,1
rpoE,greA,cross_scc_blocked,rpoD|rpoE,2
rpoS,ydhV,cross_scc_blocked,rpoS,1
rpoS,ydhW,cross_scc_blocked,rpoS,1
rpoS,ydhX,cross_scc_blocked,rpoS,1
rpoS,ydhY,cross_scc_blocked,rpoS,1
rpoS,yehW,cross_scc_blocked,rpoH|rpoS,2
rpoS,yehX,cross_scc_blocked,rpoH|rpoS,2
rpoS,yehY,cross_scc_blocked,rpoH|rpoS,2
rpoS,yeiL,cross_scc_blocked,rpoS,1
rpoS,ygiB,cross_scc_blocked,rpoS,1
rpoS,ygiC,cross_scc_blocked,rpoS,1
rpoE,gspA,cross_scc_blocked,rpoE,1
rpoS,yhiD,cross_scc_blocked,rpoS,1
rpoS,yhiM,cross_scc_blocked,rpoS,1
rpoS,yiaG,cross_scc_blocked,rpoS,1
rpoS,yibQ,cross_scc_blocked,rpoS,1
rpoS,yjcH,cross_scc_blocked,rpoS,1
rpoS,ymgA,cross_scc_blocked,rpoS,1
rpoS,ymgC,cross_scc_blocked,rpoS,1
rpoS,ymiC,cross_scc_blocked,rpoD|rpoS,2
rpoS,ymjE,cross_scc_blocked,rpoS,1
rpoS,ynfB,cross_scc_blocked,rpoS,1
flhC,fliS,cross_scc_blocked,flhC|fliZ,2
rpoE,gspB,cross_scc_blocked,rpoE,1
rpoS,ynfE,cross_scc_blocked,rpoS,1
rpoS,ynfF,cross_scc_blocked,rpoS,1
rpoS,ynfG,cross_scc_blocked,rpoS,1
rpoS,ynfH,cross_scc_blocked,rpoS,1
rpoS,ytfK,cross_scc_blocked,rpoS,1
rpoS,znuA,cross_scc_blocked,rpoS,1
rstA,asr,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,csgD,scc_edge_dissolved,fliZ|gadE|rstA,3
rstA,csgE,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,csgF,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rpoE,hcp,cross_scc_blocked,rpoE,1
rstA,csgG,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,narG,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,narH,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,narI,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,narJ,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
rstA,ompF,cross_scc_blocked,csgD|fliZ|gadE|rstA,4
xylR,xylR,self_loop,,0
argP,argO,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,argP,self_loop,,0
argP,dapB,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
rpoE,hcr,cross_scc_blocked,rpoE,1
argP,dapD,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,dnaA,scc_edge_dissolved,argP|phoB|rpoH,3
argP,dnaN,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,gdhA,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,lysA,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,lysC,cross_scc_blocked,argP|dnaA|phoB|rpoD|rpoH,5
argP,lysP,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,nrdA,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,nrdB,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
argP,recF,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
rpoE,hokE,cross_scc_blocked,rpoD|rpoE,2
argP,yfaE,cross_scc_blocked,argP|dnaA|phoB|rpoH,4
dnaA,aldA,cross_scc_blocked,dnaA|rpoH,2
dnaA,dnaA,self_loop,,0
dnaA,dnaN,cross_scc_blocked,dnaA|rpoH,2
dnaA,guaA,cross_scc_blocked,dnaA|rpoH,2
dnaA,guaB,cross_scc_blocked,dnaA|rpoH,2
dnaA,idlP,cross_scc_blocked,dnaA|rpoH,2
dnaA,iraD,cross_scc_blocked,dnaA|rpoH,2
dnaA,nrdA,cross_scc_blocked,dnaA|rpoH,2
dnaA,nrdB,cross_scc_blocked,dnaA|rpoH,2
rpoE,hpf,cross_scc_blocked,rpoE,1
dnaA,polA,cross_scc_blocked,dnaA|rpoH,2
dnaA,recF,cross_scc_blocked,dnaA|rpoH,2
dnaA,recN,cross_scc_blocked,dnaA|rpoH,2
dnaA,rpoH,scc_edge_dissolved,dnaA,1
dnaA,uvrB,cross_scc_blocked,dnaA|rpoD|rpoH,3
dnaA,yfaE,cross_scc_blocked,dnaA|rpoH,2
dnaA,yjeV,cross_scc_blocked,dnaA|rpoD|rpoH,3
dnaA,ytiC,cross_scc_blocked,dnaA|rpoH,2
dnaA,ytiD,cross_scc_blocked,dnaA|rpoH,2
lrp,aceB,cross_scc_blocked,lrp,1
rpoE,ibaG,cross_scc_blocked,mlrA|rpoE,2
lrp,acrZ,cross_scc_blocked,lrp,1
lrp,adhE,cross_scc_blocked,lrp,1
lrp,aer,cross_scc_blocked,lrp,1
lrp,aidB,cross_scc_blocked,lrp,1
lrp,alaA,cross_scc_blocked,lrp|rpoH,2
lrp,alaE,cross_scc_blocked,lrp|rpoD,2
lrp,alaT,cross_scc_blocked,lrp,1
lrp,alaU,cross_scc_blocked,lrp,1
lrp,alaV,cross_scc_blocked,lrp,1
lrp,ansB,cross_scc_blocked,lrp,1
rpoE,insK,cross_scc_blocked,rpoE,1
lrp,argA,cross_scc_blocked,lrp,1
lrp,argO,cross_scc_blocked,lrp,1
lrp,argR,two_cycle,lrp,1
lrp,argS,cross_scc_blocked,lrp|rpoD,2
lrp,argT,cross_scc_blocked,lrp,1
lrp,aroA,cross_scc_blocked,lrp,1
lrp,aroG,cross_scc_blocked,lrp,1
lrp,artI,cross_scc_blocked,lrp,1
lrp,artP,cross_scc_blocked,lrp,1
lrp,asnA,cross_scc_blocked,lrp,1
